date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,vehicle_category_logo
2023-05-01,Odisha,4-Wheelers,105,5951,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,Puducherry,4-Wheelers,6,943,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,Punjab,4-Wheelers,63,11047,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,Rajasthan,4-Wheelers,419,16157,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,Tamil Nadu,4-Wheelers,529,20789,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,Tripura,4-Wheelers,2,436,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,Uttar Pradesh,4-Wheelers,472,34515,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,Uttarakhand,4-Wheelers,61,4675,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-05-01,West Bengal,4-Wheelers,322,8672,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Andhra Pradesh,4-Wheelers,156,6611,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Assam,4-Wheelers,28,6751,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Bihar,4-Wheelers,52,6134,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Chandigarh,4-Wheelers,77,2597,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Chhattisgarh,4-Wheelers,114,3650,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Delhi,4-Wheelers,935,15723,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Goa,4-Wheelers,75,1699,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Gujarat,4-Wheelers,698,24829,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Haryana,4-Wheelers,263,21135,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Himachal Pradesh,4-Wheelers,19,3448,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Jammu and Kashmir,4-Wheelers,18,4437,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Jharkhand,4-Wheelers,48,4320,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Karnataka,4-Wheelers,1142,24603,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Kerala,4-Wheelers,885,14389,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Madhya Pradesh,4-Wheelers,107,10927,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Maharashtra,4-Wheelers,1360,36069,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Meghalaya,4-Wheelers,2,950,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Odisha,4-Wheelers,89,5873,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Puducherry,4-Wheelers,8,910,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Punjab,4-Wheelers,76,10547,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Rajasthan,4-Wheelers,380,15534,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Tamil Nadu,4-Wheelers,572,22976,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Tripura,4-Wheelers,2,375,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Uttar Pradesh,4-Wheelers,393,30578,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,Uttarakhand,4-Wheelers,42,4393,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-06-01,West Bengal,4-Wheelers,247,8471,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Andaman & Nicobar Island,4-Wheelers,3,163,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Andhra Pradesh,4-Wheelers,157,6820,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Arunachal Pradesh,4-Wheelers,2,1069,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Assam,4-Wheelers,23,7381,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Bihar,4-Wheelers,58,5189,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Chandigarh,4-Wheelers,71,2326,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Chhattisgarh,4-Wheelers,94,3346,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,DNH and DD,4-Wheelers,4,391,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Delhi,4-Wheelers,831,15285,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Goa,4-Wheelers,84,1739,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Gujarat,4-Wheelers,692,27755,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Haryana,4-Wheelers,92,11915,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Himachal Pradesh,4-Wheelers,12,3956,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Jammu and Kashmir,4-Wheelers,11,4435,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Jharkhand,4-Wheelers,31,4010,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Karnataka,4-Wheelers,1221,23154,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Kerala,4-Wheelers,871,14002,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Madhya Pradesh,4-Wheelers,138,10811,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Maharashtra,4-Wheelers,1103,36082,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Manipur,4-Wheelers,6,427,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Meghalaya,4-Wheelers,3,1030,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Odisha,4-Wheelers,134,5745,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Puducherry,4-Wheelers,7,809,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Punjab,4-Wheelers,92,10766,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Rajasthan,4-Wheelers,405,14064,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Tamil Nadu,4-Wheelers,630,20553,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Tripura,4-Wheelers,2,578,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Uttar Pradesh,4-Wheelers,420,29214,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,Uttarakhand,4-Wheelers,53,4216,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-07-01,West Bengal,4-Wheelers,179,8111,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Andaman & Nicobar Island,4-Wheelers,3,183,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Andhra Pradesh,4-Wheelers,104,7397,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Arunachal Pradesh,4-Wheelers,4,1121,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Assam,4-Wheelers,27,7557,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Bihar,4-Wheelers,53,5334,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Chandigarh,4-Wheelers,80,1937,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Chhattisgarh,4-Wheelers,107,3859,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Delhi,4-Wheelers,440,15852,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Goa,4-Wheelers,98,2177,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Gujarat,4-Wheelers,512,25572,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Haryana,4-Wheelers,189,24414,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Himachal Pradesh,4-Wheelers,11,3975,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Jammu and Kashmir,4-Wheelers,15,4843,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Jharkhand,4-Wheelers,52,4040,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Karnataka,4-Wheelers,1196,28235,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Kerala,4-Wheelers,736,18189,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Madhya Pradesh,4-Wheelers,112,11479,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Maharashtra,4-Wheelers,1070,40169,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Manipur,4-Wheelers,6,458,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Meghalaya,4-Wheelers,3,1215,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Odisha,4-Wheelers,146,6282,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Puducherry,4-Wheelers,14,955,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Punjab,4-Wheelers,75,11493,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Rajasthan,4-Wheelers,396,14786,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Tamil Nadu,4-Wheelers,591,23537,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Tripura,4-Wheelers,2,466,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Uttar Pradesh,4-Wheelers,482,29829,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,Uttarakhand,4-Wheelers,50,4283,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-08-01,West Bengal,4-Wheelers,178,9101,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Andhra Pradesh,4-Wheelers,59,7044,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Arunachal Pradesh,4-Wheelers,4,1003,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Assam,4-Wheelers,23,8078,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Bihar,4-Wheelers,60,5210,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Chandigarh,4-Wheelers,54,1491,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Chhattisgarh,4-Wheelers,83,3993,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,DNH and DD,4-Wheelers,6,468,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Delhi,4-Wheelers,380,15776,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Goa,4-Wheelers,69,2801,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Gujarat,4-Wheelers,633,36818,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Haryana,4-Wheelers,92,24045,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Himachal Pradesh,4-Wheelers,9,3683,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Jammu and Kashmir,4-Wheelers,9,4430,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Jharkhand,4-Wheelers,22,4600,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Karnataka,4-Wheelers,942,24184,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Kerala,4-Wheelers,773,21467,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Madhya Pradesh,4-Wheelers,117,11748,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Maharashtra,4-Wheelers,869,43063,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Meghalaya,4-Wheelers,3,1139,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Odisha,4-Wheelers,101,6354,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Puducherry,4-Wheelers,10,912,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Punjab,4-Wheelers,83,12368,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Rajasthan,4-Wheelers,375,16356,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Tamil Nadu,4-Wheelers,543,22461,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Tripura,4-Wheelers,3,470,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Uttar Pradesh,4-Wheelers,476,29087,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,Uttarakhand,4-Wheelers,30,4234,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-09-01,West Bengal,4-Wheelers,218,9011,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Andhra Pradesh,4-Wheelers,68,7743,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Arunachal Pradesh,4-Wheelers,2,1111,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Assam,4-Wheelers,24,9481,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Bihar,4-Wheelers,57,6068,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Chandigarh,4-Wheelers,71,1722,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Chhattisgarh,4-Wheelers,79,4920,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,DNH and DD,4-Wheelers,12,620,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Delhi,4-Wheelers,519,16459,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Goa,4-Wheelers,87,2094,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Gujarat,4-Wheelers,670,42365,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Haryana,4-Wheelers,220,20543,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Himachal Pradesh,4-Wheelers,7,3066,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Jammu and Kashmir,4-Wheelers,10,4603,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Jharkhand,4-Wheelers,30,4837,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Karnataka,4-Wheelers,1154,25652,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Kerala,4-Wheelers,642,14522,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Madhya Pradesh,4-Wheelers,112,13646,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Maharashtra,4-Wheelers,1404,47126,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Manipur,4-Wheelers,2,272,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Odisha,4-Wheelers,130,8500,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Puducherry,4-Wheelers,7,990,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Punjab,4-Wheelers,94,11396,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Rajasthan,4-Wheelers,464,18951,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Tamil Nadu,4-Wheelers,556,28342,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Tripura,4-Wheelers,3,497,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Uttar Pradesh,4-Wheelers,512,33774,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,Uttarakhand,4-Wheelers,34,4562,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-10-01,West Bengal,4-Wheelers,238,9972,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Andhra Pradesh,4-Wheelers,98,8220,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Arunachal Pradesh,4-Wheelers,3,1226,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Assam,4-Wheelers,26,7960,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Bihar,4-Wheelers,50,9075,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Chandigarh,4-Wheelers,88,1805,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Chhattisgarh,4-Wheelers,99,5877,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,DNH and DD,4-Wheelers,3,590,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Delhi,4-Wheelers,538,18675,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Goa,4-Wheelers,97,2521,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Gujarat,4-Wheelers,592,32601,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Haryana,4-Wheelers,215,22002,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Himachal Pradesh,4-Wheelers,15,4242,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Jammu and Kashmir,4-Wheelers,18,4981,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Jharkhand,4-Wheelers,40,6684,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Karnataka,4-Wheelers,822,26232,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Kerala,4-Wheelers,641,12551,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Madhya Pradesh,4-Wheelers,137,17166,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Maharashtra,4-Wheelers,1315,48131,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Manipur,4-Wheelers,2,246,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Meghalaya,4-Wheelers,2,1387,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Odisha,4-Wheelers,177,7105,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Puducherry,4-Wheelers,11,990,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Punjab,4-Wheelers,128,12992,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Rajasthan,4-Wheelers,539,24386,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Tamil Nadu,4-Wheelers,599,19015,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Tripura,4-Wheelers,2,657,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Uttar Pradesh,4-Wheelers,446,42692,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,Uttarakhand,4-Wheelers,47,5398,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-11-01,West Bengal,4-Wheelers,290,9743,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Andaman & Nicobar Island,4-Wheelers,2,175,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Andhra Pradesh,4-Wheelers,130,7155,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Arunachal Pradesh,4-Wheelers,2,1137,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Assam,4-Wheelers,30,8111,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Bihar,4-Wheelers,59,4788,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Chandigarh,4-Wheelers,130,1496,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Chhattisgarh,4-Wheelers,93,3575,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,DNH and DD,4-Wheelers,5,488,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Delhi,4-Wheelers,811,16567,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Goa,4-Wheelers,71,1859,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Gujarat,4-Wheelers,548,26023,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Haryana,4-Wheelers,218,23698,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Himachal Pradesh,4-Wheelers,16,5710,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Jammu and Kashmir,4-Wheelers,15,4531,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Jharkhand,4-Wheelers,27,4375,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Karnataka,4-Wheelers,1155,22859,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Kerala,4-Wheelers,736,13811,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Madhya Pradesh,4-Wheelers,134,9736,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Maharashtra,4-Wheelers,1125,32212,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Manipur,4-Wheelers,2,206,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Odisha,4-Wheelers,186,7280,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Puducherry,4-Wheelers,12,860,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Punjab,4-Wheelers,116,13632,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Rajasthan,4-Wheelers,348,13082,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Tamil Nadu,4-Wheelers,520,19246,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
2023-12-01,Tripura,4-Wheelers,4,489,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/4W_White.png
